CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
280184489,122,STATEN ISLAND,12/14/23,12:00:00,1/8/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/8/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,953460,144568,40.563429,-74.110815,"(40.563429, -74.110815)",POINT (-74.110815 40.563429)
287285556,123,STATEN ISLAND,5/26/23,15:00:00,5/26/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",(null),5/22/24,(null),(null),(null),(null),,25-44,WHITE,M,918546,134495,40.53559,-74.236375,"(40.53559, -74.236375)",POINT (-74.236375 40.53559)
279822639,121,STATEN ISLAND,12/12/23,7:00:00,12/29/23,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,1/2/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,939372,166696,40.624107,-74.161663,"(40.624107, -74.161663)",POINT (-74.161663 40.624107)
280721958,122,STATEN ISLAND,12/5/23,16:00:00,12/30/23,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/18/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,956430,157261,40.598279,-74.100178,"(40.598279, -74.100178)",POINT (-74.100178 40.598279)
281100657,122,STATEN ISLAND,12/28/23,17:50:00,12/28/23,18:43:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,(null),FELONY ASSAULT,(null),PATROL BORO STATEN ISLAND,106,ASSAULT POLICE/PEACE OFFICER,STREET,1/25/24,(null),45-64,WHITE,M,,18-24,UNKNOWN,L,949021,148211,40.57341089433656,-74.12681095,"(40.57341089433656, -74.12681095464319)",POINT (-74.12681095464319 40.57341089433656)
287707728,123,STATEN ISLAND,12/26/23,0:01:00,1/10/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",ATM,5/30/24,(null),(null),(null),(null),,65+,WHITE,F,929488,128936,40.520408,-74.196963,"(40.520408, -74.196963)",POINT (-74.196963 40.520408)
281514969,121,STATEN ISLAND,9/20/23,8:00:00,2/1/24,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/1/24,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,M,949388,159213,40.603612,-74.125543,"(40.603612, -74.125543)",POINT (-74.125543 40.603612)
284047145,122,STATEN ISLAND,6/30/23,0:01:00,12/8/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,3/20/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,938792,139604,40.549742,-74.163572,"(40.549742, -74.163572)",POINT (-74.163572 40.549742)
282267322,120,STATEN ISLAND,6/24/23,0:01:00,2/7/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",HOSPITAL,2/15/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,954651,170720,40.635216,-74.106642,"(40.635216, -74.106642)",POINT (-74.106642 40.635216)
282489875,123,STATEN ISLAND,11/1/23,0:01:00,2/14/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,2/20/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,917633,127684,40.51689,-74.23959,"(40.51689, -74.23959)",POINT (-74.23959 40.51689)
288645878,120,STATEN ISLAND,2/23/23,9:00:00,2/21/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,407,"LARCENY,GRAND BY DISHONEST EMP",STORE UNCLASSIFIED,6/6/24,(null),25-44,UNKNOWN,M,,45-64,WHITE,M,955579,163754,40.616099,-74.103268,"(40.616099, -74.103268)",POINT (-74.103268 40.616099)
290505958,122,STATEN ISLAND,6/2/23,12:00:00,8/2/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,7/23/24,(null),(null),(null),(null),,45-64,WHITE,F,954718,149913,40.578105,-74.106309,"(40.578105, -74.106309)",POINT (-74.106309 40.578105)
281420322,123,STATEN ISLAND,8/11/23,0:01:00,1/31/24,14:18:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/31/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,936872,138711,40.547281,-74.170474,"(40.547281, -74.170474)",POINT (-74.170474 40.547281)
288458274,123,STATEN ISLAND,11/20/23,0:00:00,6/11/24,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,6/12/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,924873,137208,40.543081,-74.213637,"(40.543081, -74.213637)",POINT (-74.213637 40.543081)
279780200,120,STATEN ISLAND,12/31/23,11:15:00,12/31/23,11:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,(null),PATROL BORO STATEN ISLAND,105,STRANGULATION 1ST,STREET,1/1/24,(null),25-44,BLACK,M,,25-44,BLACK,F,963024,171638,40.63776,-74.076476,"(40.63776, -74.076476)",POINT (-74.076476 40.63776)
282889845,123,STATEN ISLAND,12/4/23,14:29:00,2/27/24,22:49:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,118,FELONY,INSIDE,DANGEROUS WEAPONS,(null),PATROL BORO STATEN ISLAND,793,WEAPONS POSSESSION 3,CHAIN STORE,2/27/24,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,D,918344,131762,40.528088,-74.237076,"(40.528088, -74.237076)",POINT (-74.237076 40.528088)
281347776,122,STATEN ISLAND,12/14/23,9:00:00,1/29/24,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,1/30/24,(null),(null),(null),(null),,25-44,WHITE,M,943266,140180,40.551345,-74.147477,"(40.551345, -74.147477)",POINT (-74.147477 40.551345)
280399544,122,STATEN ISLAND,12/21/23,18:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",(null),1/12/24,(null),(null),(null),(null),,25-44,UNKNOWN,F,955883,145424,40.565787,-74.102098,"(40.565787, -74.102098)",POINT (-74.102098 40.565787)
280839289,122,STATEN ISLAND,12/6/23,12:00:00,1/20/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,1/20/24,(null),(null),(null),(null),,45-64,WHITE,M,952064,149153,40.57601,-74.11586,"(40.57601, -74.11586)",POINT (-74.11586 40.57601)
287754636,122,STATEN ISLAND,5/22/23,8:00:00,7/12/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",RESIDENCE-HOUSE,5/31/24,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,D,953891,156640,40.596565,-74.109319,"(40.596565, -74.109319)",POINT (-74.109319 40.596565)
286441904,122,STATEN ISLAND,10/5/23,9:00:00,5/6/24,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,5/6/24,(null),(null),(null),(null),,45-64,WHITE,F,951632,146911,40.569853,-74.117405,"(40.569853, -74.117405)",POINT (-74.117405 40.569853)
280793031,122,STATEN ISLAND,1/15/23,10:00:00,1/15/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",(null),1/19/24,(null),(null),(null),(null),,45-64,WHITE,F,954683,145020,40.564674,-74.106414,"(40.564674, -74.106414)",POINT (-74.106414 40.564674)
282941665,123,STATEN ISLAND,8/26/23,15:30:00,2/28/24,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,2/28/24,(null),(null),(null),(null),,45-64,WHITE,M,933235,139483,40.549379,-74.183567,"(40.549379, -74.183567)",POINT (-74.183567 40.549379)
282348515,120,STATEN ISLAND,7/18/23,0:01:00,11/10/23,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",BANK,2/16/24,(null),(null),(null),(null),,65+,WHITE,M,953850,162608,40.612948,-74.10949,"(40.612948, -74.10949)",POINT (-74.10949 40.612948)
285668473,120,STATEN ISLAND,4/20/23,7:00:00,4/20/24,21:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,4/20/24,(null),25-44,BLACK HISPANIC,M,,25-44,BLACK,F,947595,166683,40.624108,-74.132042,"(40.624108, -74.132042)",POINT (-74.132042 40.624108)
282083592,123,STATEN ISLAND,1/27/23,12:30:00,2/12/24,13:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/12/24,(null),(null),(null),(null),,45-64,WHITE,M,927935,137682,40.544402,-74.202624,"(40.544402, -74.202624)",POINT (-74.202624 40.544402)
293933640,120,STATEN ISLAND,10/12/23,0:00:00,8/30/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE - APT. HOUSE,9/26/24,(null),UNKNOWN,UNKNOWN,M,,25-44,WHITE HISPANIC,F,951976,168600,40.629388,-74.116268,"(40.629388, -74.116268)",POINT (-74.116268 40.629388)
279843110,122,STATEN ISLAND,12/12/23,6:15:00,12/12/23,6:38:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO STATEN ISLAND,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,1/1/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,952187,143870,40.561509,-74.115392,"(40.561509, -74.115392)",POINT (-74.115392 40.561509)
282827770,121,STATEN ISLAND,11/2/23,9:00:00,11/30/23,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/26/24,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,M,942746,168001,40.627706,-74.149518,"(40.627706, -74.149518)",POINT (-74.149518 40.627706)
280404377,121,STATEN ISLAND,10/4/23,12:05:00,1/12/24,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO STATEN ISLAND,521,"CONTROLLED SUBSTANCE, SALE 5",RESIDENCE-HOUSE,1/12/24,(null),25-44,BLACK,F,,UNKNOWN,UNKNOWN,E,940771,167798,40.627137,-74.156633,"(40.627137, -74.156633)",POINT (-74.156633 40.627137)
280561344,123,STATEN ISLAND,12/25/23,14:59:00,1/15/24,19:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,1/15/24,(null),25-44,WHITE,M,,25-44,WHITE,F,935466,140740,40.552842,-74.175548,"(40.552842, -74.175548)",POINT (-74.175548 40.552842)
285059334,121,STATEN ISLAND,8/28/23,0:00:00,3/25/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,4/9/24,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,948669,157677,40.599393,-74.128125,"(40.599393, -74.128125)",POINT (-74.128125 40.599393)
280186649,120,STATEN ISLAND,9/1/23,12:00:00,1/9/24,7:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,1/9/24,(null),(null),(null),(null),,45-64,WHITE,M,954275,171863,40.638351,-74.108001,"(40.638351, -74.108001)",POINT (-74.108001 40.638351)
282083576,122,STATEN ISLAND,12/7/23,9:00:00,2/7/24,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMMERCIAL BUILDING,2/12/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,952247,145173,40.565086,-74.115182,"(40.565086, -74.115182)",POINT (-74.115182 40.565086)
280196951,122,STATEN ISLAND,12/25/23,19:00:00,1/9/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,458,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",(null),1/9/24,(null),25-44,WHITE,M,,25-44,WHITE,F,952774,144073,40.562067,-74.113281,"(40.562067, -74.113281)",POINT (-74.113281 40.562067)
279991586,121,STATEN ISLAND,12/18/23,7:14:00,12/20/23,8:52:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,1/4/24,(null),45-64,BLACK,M,,45-64,ASIAN / PACIFIC ISLANDER,F,944434,153975,40.589214,-74.143354,"(40.589214, -74.143354)",POINT (-74.143354 40.589214)
284975553,122,STATEN ISLAND,11/20/23,15:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,4/8/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,943789,142806,40.558553,-74.145609,"(40.558553, -74.145609)",POINT (-74.145609 40.558553)
281489305,121,STATEN ISLAND,12/1/23,8:00:00,1/31/24,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE-HOUSE,2/1/24,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,941047,167852,40.627286,-74.155636,"(40.627286, -74.155636)",POINT (-74.155636 40.627286)
281880756,122,STATEN ISLAND,7/25/23,8:00:00,2/1/24,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,407,"LARCENY,GRAND BY DISHONEST EMP",DOCTOR/DENTIST OFFICE,2/8/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,956214,154765,40.591427,-74.100943,"(40.591427, -74.100943)",POINT (-74.100943 40.591427)
280009827,123,STATEN ISLAND,11/29/23,0:01:00,12/24/23,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/5/24,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,M,932752,141082,40.553764,-74.185318,"(40.553764, -74.185318)",POINT (-74.185318 40.553764)
280596952,120,STATEN ISLAND,10/11/23,12:00:00,1/16/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,1/16/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE HISPANIC,F,952145,171451,40.637214,-74.115676,"(40.637214, -74.115676)",POINT (-74.115676 40.637214)
280654752,120,STATEN ISLAND,11/17/23,2:30:00,1/17/24,9:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO STATEN ISLAND,441,"LARCENY,GRAND OF AUTO",STREET,1/17/24,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,951741,163454,40.615262,-74.117091,"(40.615262, -74.117091)",POINT (-74.117091 40.615262)
282454236,123,STATEN ISLAND,10/19/23,12:22:00,11/12/23,12:37:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,2/19/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,919708,126611,40.513959,-74.232117,"(40.513959, -74.232117)",POINT (-74.232117 40.513959)
282106149,123,STATEN ISLAND,9/1/23,13:00:00,1/9/24,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,2/12/24,(null),UNKNOWN,UNKNOWN,M,,25-44,BLACK HISPANIC,F,916923,127464,40.516282,-74.242142,"(40.516282, -74.242142)",POINT (-74.242142 40.516282)
280066136,121,STATEN ISLAND,9/28/23,8:00:00,9/28/23,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,1/6/24,(null),(null),(null),(null),,25-44,WHITE,M,944677,163307,40.614829,-74.142534,"(40.614829, -74.142534)",POINT (-74.142534 40.614829)
282423062,123,STATEN ISLAND,12/5/23,13:30:00,2/18/24,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/18/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,937518,139084,40.548308,-74.168152,"(40.548308, -74.168152)",POINT (-74.168152 40.548308)
279972571,121,STATEN ISLAND,12/16/23,12:00:00,12/18/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,1/4/24,(null),(null),(null),(null),,18-24,ASIAN / PACIFIC ISLANDER,F,938681,152899,40.586233,-74.164059,"(40.586233, -74.164059)",POINT (-74.164059 40.586233)
280127559,120,STATEN ISLAND,1/8/23,5:50:00,1/8/23,5:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO STATEN ISLAND,441,"LARCENY,GRAND OF AUTO",STREET,1/8/24,(null),(null),(null),(null),,45-64,WHITE,M,956178,170698,40.635159,-74.101139,"(40.635159, -74.101139)",POINT (-74.101139 40.635159)
284776012,122,STATEN ISLAND,12/27/23,18:45:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO STATEN ISLAND,157,RAPE 1,RESIDENCE-HOUSE,4/4/24,(null),25-44,WHITE,M,,25-44,WHITE,F,954827,148519,40.57428569,-74.10591441,"(40.5742856881925, -74.1059144051212)",POINT (-74.1059144051212 40.5742856881925)
292677000,120,STATEN ISLAND,9/22/23,8:00:00,9/3/24,12:09:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",HOSPITAL,9/3/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,954651,170720,40.635216,-74.106642,"(40.635216, -74.106642)",POINT (-74.106642 40.635216)
287083400,121,STATEN ISLAND,9/23/23,4:47:00,5/18/24,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,5/18/24,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,937791,172099,40.638927,-74.167396,"(40.638927, -74.167396)",POINT (-74.167396 40.638927)
282586180,120,STATEN ISLAND,11/18/23,15:00:00,1/1/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",BANK,2/21/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,955330,169092,40.63075,-74.10419,"(40.63075, -74.10419)",POINT (-74.10419 40.63075)
279820576,121,STATEN ISLAND,12/3/23,10:29:00,12/7/23,23:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,458,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMMERCIAL BUILDING,1/2/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,928328,152833,40.585994,-74.201333,"(40.585994, -74.201333)",POINT (-74.201333 40.585994)
280042268,121,STATEN ISLAND,11/15/23,11:00:00,11/15/23,11:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,1/4/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,937069,158778,40.602361,-74.169906,"(40.602361, -74.169906)",POINT (-74.169906 40.602361)
281097313,122,STATEN ISLAND,12/28/23,17:50:00,12/28/23,18:43:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,(null),FELONY ASSAULT,(null),PATROL BORO STATEN ISLAND,106,ASSAULT POLICE/PEACE OFFICER,STREET,1/25/24,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,L,949021,148211,40.57341089433656,-74.12681095,"(40.57341089433656, -74.12681095464319)",POINT (-74.12681095464319 40.57341089433656)
282109746,121,STATEN ISLAND,12/23/23,16:00:00,12/23/23,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,(null),MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,STREET,2/12/24,(null),45-64,BLACK,M,,45-64,BLACK,F,937478,165774,40.62156431125251,-74.16848286,"(40.62156431125251, -74.1684828556132)",POINT (-74.1684828556132 40.62156431125251)
